pair,m,group,position,external_arm,role,internal_arm,sample_us,warmup,iters,l2_flush_bytes,declared_clock_policy,gpu_uuid,applications_graphics_clock_mhz,overlay_sha256,jit_artifact_set_sha256,cubin_sha256,canonical_preparation_sha256,pair_preparation_sha256,measurement_sha256,measurement_path
primary,256,0,0,v0,baseline,candidate_8warp_n64_temporal_replay_v0,571.6947221755981,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,8e5b9ccc436cf4ddf4cc6e6c5b273665c86b07c7c63a0b7b5f8bca8386e4d1ff,e2e/primary/v0/raw/benchmark/m256/group_0_position_0_candidate_8warp_n64_temporal_replay_v0.json
primary,256,0,1,v1,candidate,candidate_8warp_n64_temporal_replay_v0,519.2620813846588,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,e7c606c58864436e232a22037b4e8d264ef6107377e7746023f3c4f8ea23f8dc,e2e/primary/v1/raw/benchmark/m256/group_0_position_1_candidate_8warp_n64_temporal_replay_v0.json
primary,256,0,2,v1,candidate,candidate_8warp_n64_temporal_replay_v0,519.2646443843842,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,e8bbfd29b2cd02d85767085037cff31f7c8ef8bf8a5b0034b415662b47c8631e,e2e/primary/v1/raw/benchmark/m256/group_0_position_2_candidate_8warp_n64_temporal_replay_v0.json
primary,256,0,3,v0,baseline,candidate_8warp_n64_temporal_replay_v0,571.6479992866516,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,730065b6cf4ff0e4441750ac82baa6dfd5d3f1371b15e07be696513afdcb7cef,e2e/primary/v0/raw/benchmark/m256/group_0_position_3_candidate_8warp_n64_temporal_replay_v0.json
primary,256,1,0,v0,baseline,candidate_8warp_n64_temporal_replay_v0,571.5059220790863,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,90f101733d2a7962cdc71160346a5fc48710cf2201471da89ea1e1a9de6a7abe,e2e/primary/v0/raw/benchmark/m256/group_1_position_0_candidate_8warp_n64_temporal_replay_v0.json
primary,256,1,1,v1,candidate,candidate_8warp_n64_temporal_replay_v0,519.2819225788116,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,ce58ffcd96f0ebe7a41d6218aa961d13107d1fb781a9a12d79974cd0f7f5e0d8,e2e/primary/v1/raw/benchmark/m256/group_1_position_1_candidate_8warp_n64_temporal_replay_v0.json
primary,256,1,2,v1,candidate,candidate_8warp_n64_temporal_replay_v0,519.2153632640839,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,4b7d955274edc68375853d2a86e08e79a67ca126cbc24ff65ef20826064d071b,e2e/primary/v1/raw/benchmark/m256/group_1_position_2_candidate_8warp_n64_temporal_replay_v0.json
primary,256,1,3,v0,baseline,candidate_8warp_n64_temporal_replay_v0,571.7183995246887,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,391a716a8086ee0e6ff824848c8cb72576d1b2dca641472b8de3906c66ab605b,e2e/primary/v0/raw/benchmark/m256/group_1_position_3_candidate_8warp_n64_temporal_replay_v0.json
primary,256,2,0,v0,baseline,candidate_8warp_n64_temporal_replay_v0,571.3996756076813,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,501cb7bfa82e051ec8bc130d6cf2cdcfb36386019e8d620edd0e842c44ae864a,e2e/primary/v0/raw/benchmark/m256/group_2_position_0_candidate_8warp_n64_temporal_replay_v0.json
primary,256,2,1,v1,candidate,candidate_8warp_n64_temporal_replay_v0,519.0931165218353,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,ad7c4f3b071a7353e2d76ffbdb4fd362339db5b5dcaa00698a1e8a410955dbc8,e2e/primary/v1/raw/benchmark/m256/group_2_position_1_candidate_8warp_n64_temporal_replay_v0.json
primary,256,2,2,v1,candidate,candidate_8warp_n64_temporal_replay_v0,519.1084849834442,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,a68a809ccc886dc5e1a327dd0f1fb0a252cf2f890b6896abc878ea3436a5fb04,e2e/primary/v1/raw/benchmark/m256/group_2_position_2_candidate_8warp_n64_temporal_replay_v0.json
primary,256,2,3,v0,baseline,candidate_8warp_n64_temporal_replay_v0,572.072319984436,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,e3b42eaf1374900b8d627088060412131bb29ec935311fe737e368272a96c4c1,e2e/primary/v0/raw/benchmark/m256/group_2_position_3_candidate_8warp_n64_temporal_replay_v0.json
primary,256,3,0,v0,baseline,candidate_8warp_n64_temporal_replay_v0,571.7203223705292,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,0d5f5c1f51ada5e9e0e156ed825e559fadf2369f72b19518e8acf838bbdc7f1b,e2e/primary/v0/raw/benchmark/m256/group_3_position_0_candidate_8warp_n64_temporal_replay_v0.json
primary,256,3,1,v1,candidate,candidate_8warp_n64_temporal_replay_v0,519.1692793369293,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,d506b3fc4aaea01360f839773e3bd3d447fafe4f5acb8ff6ed198eca02df63a9,e2e/primary/v1/raw/benchmark/m256/group_3_position_1_candidate_8warp_n64_temporal_replay_v0.json
primary,256,3,2,v1,candidate,candidate_8warp_n64_temporal_replay_v0,519.307519197464,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,843336836423f6fe8dca7dc95610c5b6cc85d351b469f1e1aecfd61b52ffc8df,e2e/primary/v1/raw/benchmark/m256/group_3_position_2_candidate_8warp_n64_temporal_replay_v0.json
primary,256,3,3,v0,baseline,candidate_8warp_n64_temporal_replay_v0,571.9430410861969,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,6bc3896dd6cc41d7c3697b6394832a2c4779392922471865a91084267731eb52,e2e/primary/v0/raw/benchmark/m256/group_3_position_3_candidate_8warp_n64_temporal_replay_v0.json
primary,256,4,0,v0,baseline,candidate_8warp_n64_temporal_replay_v0,571.8815982341766,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,b4d05b550e9f17fdea2c07351b822ad1d676dc44a0de15553852d371cbf440e8,e2e/primary/v0/raw/benchmark/m256/group_4_position_0_candidate_8warp_n64_temporal_replay_v0.json
primary,256,4,1,v1,candidate,candidate_8warp_n64_temporal_replay_v0,519.4752013683319,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,9fb3416c623292d9961d0cf8141fcfee3fde77898092a9faab42ec7e90ecdef4,e2e/primary/v1/raw/benchmark/m256/group_4_position_1_candidate_8warp_n64_temporal_replay_v0.json
primary,256,4,2,v1,candidate,candidate_8warp_n64_temporal_replay_v0,519.1731214523315,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,c22a5449113ba7c1c9a40bf02e14698cc84f1e90c56232718eba29d5a06de486,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,04abfe65cc56d040e5ae2c11f57a782bac9774f4619a034ec9c304c18b0e5c52,98048f24d3edad47c7217438dd4974036fcc79aa7160498bc0d5b050370687be,e2e/primary/v1/raw/benchmark/m256/group_4_position_2_candidate_8warp_n64_temporal_replay_v0.json
primary,256,4,3,v0,baseline,candidate_8warp_n64_temporal_replay_v0,571.8687975406647,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,b7590af7a7d9892ac5fa00c0bfb50b769c2d9e0e10c2d20ec685343a78b1dc3a,137caf8b686618ead8ff1df4d0202ffa1f3a0059fc4dc4c8b8680fa80ffc9b24,e2e/primary/v0/raw/benchmark/m256/group_4_position_3_candidate_8warp_n64_temporal_replay_v0.json
primary,8192,0,0,v0,baseline,candidate_8warp_n64_temporal_replay_v0,1808.5190391540527,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,b4094065705ec0a5f7817baf472e1db598e478d5c4a672a6d7c0b2a87ba30c55,e2e/primary/v0/raw/benchmark/m8192/group_0_position_0_candidate_8warp_n64_temporal_replay_v0.json
primary,8192,0,1,v1,candidate,candidate_8warp_n64_temporal_replay_v0,1568.4697556495667,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,b65aa8bbed434a49fc5de13528f01cc2b840aa449045f5b9e0dbd6326f633b04,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,f1f60562839e47c282459f15c44eee4ae87272da753425ab9bc1c6fcd3037072,e2e/primary/v1/raw/benchmark/m8192/group_0_position_1_candidate_8warp_n64_temporal_replay_v0.json
primary,8192,0,2,v1,candidate,candidate_8warp_n64_temporal_replay_v0,1568.3820748329163,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,b65aa8bbed434a49fc5de13528f01cc2b840aa449045f5b9e0dbd6326f633b04,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,55fc618ede8f28002569728d165a77830c8e600d9feb0123e362ee4415797a36,e2e/primary/v1/raw/benchmark/m8192/group_0_position_2_candidate_8warp_n64_temporal_replay_v0.json
primary,8192,0,3,v0,baseline,candidate_8warp_n64_temporal_replay_v0,1809.64031457901,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,5c4801ea27dfcabd3de1b1380f40eadb305927dce72f3f872921812456c0dbe6,e2e/primary/v0/raw/benchmark/m8192/group_0_position_3_candidate_8warp_n64_temporal_replay_v0.json
primary,8192,1,0,v0,baseline,candidate_8warp_n64_temporal_replay_v0,1808.4729599952698,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,4423c1b88c68a84699f41de815da503e7ba231cf147f7106d5cfee8348a6e062,e2e/primary/v0/raw/benchmark/m8192/group_1_position_0_candidate_8warp_n64_temporal_replay_v0.json
primary,8192,1,1,v1,candidate,candidate_8warp_n64_temporal_replay_v0,1567.9481601715088,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,b65aa8bbed434a49fc5de13528f01cc2b840aa449045f5b9e0dbd6326f633b04,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,b9c6140557d786e41187d1d5a478bd1d3f9c1a304313965b3585d8b184d04501,e2e/primary/v1/raw/benchmark/m8192/group_1_position_1_candidate_8warp_n64_temporal_replay_v0.json
primary,8192,1,2,v1,candidate,candidate_8warp_n64_temporal_replay_v0,1568.24960231781,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,b65aa8bbed434a49fc5de13528f01cc2b840aa449045f5b9e0dbd6326f633b04,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,3b5b2beea8cbcb2cfc4abd49ee101ce1bec870d7129ac144dd999173d384afe4,e2e/primary/v1/raw/benchmark/m8192/group_1_position_2_candidate_8warp_n64_temporal_replay_v0.json
primary,8192,1,3,v0,baseline,candidate_8warp_n64_temporal_replay_v0,1807.8291249275208,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,949a993cc30e5ddb04c95a268e3adeb997cd31db800422e6c4937b95c64cbdcc,e2e/primary/v0/raw/benchmark/m8192/group_1_position_3_candidate_8warp_n64_temporal_replay_v0.json
primary,8192,2,0,v0,baseline,candidate_8warp_n64_temporal_replay_v0,1808.5676741600037,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,b9b716145eecea0a35a804b0ed3349c49e23fa99a8498f636c0125424b9a9468,e2e/primary/v0/raw/benchmark/m8192/group_2_position_0_candidate_8warp_n64_temporal_replay_v0.json
primary,8192,2,1,v1,candidate,candidate_8warp_n64_temporal_replay_v0,1567.4822473526,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,b65aa8bbed434a49fc5de13528f01cc2b840aa449045f5b9e0dbd6326f633b04,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,668645ca417158c7210cae9de2ce65f5244707f50d26171c130840b1e5535be9,e2e/primary/v1/raw/benchmark/m8192/group_2_position_1_candidate_8warp_n64_temporal_replay_v0.json
primary,8192,2,2,v1,candidate,candidate_8warp_n64_temporal_replay_v0,1567.4003195762634,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,f3c246817679d962a3f7160dbe8b9e68262c919e26e306f349200961fc4ac971,b65aa8bbed434a49fc5de13528f01cc2b840aa449045f5b9e0dbd6326f633b04,"[""4b835aa8ce91a4dd12b4dc4f43508c205c117aaeb193995fff57dd3ddbeb7725""]",f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,f214d1c15b71ef61a250347b4cb15abcdbd01b6495c0d17449b9bd7908f4a51c,88d38f5c5c8deb48746715c13e354cdf557cf0759b82f59ab0e9b4371f62e22f,e2e/primary/v1/raw/benchmark/m8192/group_2_position_2_candidate_8warp_n64_temporal_replay_v0.json
primary,8192,2,3,v0,baseline,candidate_8warp_n64_temporal_replay_v0,1805.447039604187,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,f1b45cf19ac71ec9c1d02fddbca581681fec53ef40f51097a1ab5f6d3a1eec82,e2e/primary/v0/raw/benchmark/m8192/group_2_position_3_candidate_8warp_n64_temporal_replay_v0.json
primary,8192,3,0,v0,baseline,candidate_8warp_n64_temporal_replay_v0,1806.7680048942566,5,50,201326592,locked,GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522,2377,1953cbb7717cda4461a4f199d05f370a4bdb35b4b8ef7556443caf36b0b12ec2,29022d8c3f6fc5ed65923140a82ca33b59eba807a9395679a1a960a6f5183f8e,"[""a9557634cf3d1bff59ca93739e75a1acd1187707222255fead78e2e6e8a73af9""]",254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,254298966ded96fbfe5078e5d903f25dd30db633d80b1f514bf41ebaa89bbbd6,dc7127b37da7f09b73f2c2199947bb6b2e10cc47f4b8631bfe8b7e12252e8a7a,e2e/primary/v0/raw/benchmark/m8192/group_3_position_0_candidate_8warp_n64_temporal_replay_v0.json
