timestamp, uuid, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/07/22 19:01:53.026, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 59.53 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.047, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 59.53 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.067, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 59.53 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.087, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.108, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.128, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.148, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.168, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.189, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.210, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.230, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.250, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.271, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.291, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.311, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.331, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.352, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.372, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.392, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.413, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.433, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.453, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.474, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.514, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.534, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.555, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.575, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 59.80 W, 350.00 W, 28, 1 %, 467 MiB
2026/07/22 19:01:53.595, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:53.615, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:53.636, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:53.656, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:53.676, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:53.697, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:53.717, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:53.737, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:53.758, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:53.778, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:53.798, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:53.819, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:53.839, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:53.860, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:53.881, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:53.901, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:53.921, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:53.942, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:53.963, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:53.984, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.004, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.024, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.045, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.065, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.97 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.085, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.106, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.132, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.152, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.173, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.193, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.213, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.234, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.254, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.274, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.295, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.315, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.335, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.355, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.376, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.396, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.416, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.437, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.457, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.477, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.498, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.518, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.538, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.558, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.579, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.599, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.620, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.640, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.660, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.680, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.701, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.721, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.741, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.762, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.782, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.802, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.823, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:54.843, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 465 MiB
2026/07/22 19:01:54.863, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.88 W, 350.00 W, 28, 0 %, 124 MiB
